convert_TF,touch1,touch2,touch3,touch4,touch5,tier
False,referral,referral,referral,referral,referral,3
False,referral,social,email,referral,,3
False,display,referral,referral,,,3
False,referral,referral,social,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,social,,,3
False,referral,,,,,3
False,referral,,,,,3
False,referral,email,referral,,,3
False,referral,social,referral,,,3
False,referral,referral,referral,display,referral,3
False,referral,referral,referral,social,referral,3
False,referral,display,,,,3
False,referral,email,,,,3
False,display,referral,,,,3
False,referral,display,referral,referral,,3
False,referral,referral,referral,,,3
False,referral,referral,social,referral,,3
False,referral,referral,display,,,3
False,referral,email,referral,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,display,referral,,,,3
False,referral,,,,,3
False,referral,email,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,social,display,,,3
False,referral,social,referral,,,3
False,referral,display,referral,,,3
False,display,referral,referral,referral,referral,3
False,referral,referral,referral,referral,referral,3
False,referral,referral,email,referral,,3
False,referral,display,,,,3
False,social,referral,email,referral,referral,3
False,referral,referral,display,referral,,3
False,referral,display,referral,referral,referral,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,referral,display,referral,,,3
False,referral,display,referral,,,3
False,referral,referral,display,,,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,paid_search,social,referral,,3
False,referral,display,referral,,,3
False,referral,,,,,3
False,social,referral,,,,3
False,referral,referral,referral,,,3
False,referral,referral,email,,,3
False,referral,referral,social,,,3
False,referral,,,,,3
False,referral,referral,referral,referral,,3
False,referral,referral,,,,3
False,referral,email,,,,3
False,referral,referral,referral,referral,,3
False,referral,referral,display,,,3
False,display,referral,referral,,,3
False,referral,referral,,,,3
False,referral,referral,referral,email,referral,3
False,referral,referral,referral,referral,referral,3
False,referral,referral,display,social,referral,3
False,referral,referral,referral,referral,,3
False,referral,paid_search,email,referral,,3
False,referral,referral,,,,3
False,referral,email,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,referral,referral,referral,referral,,3
False,email,referral,,,,3
False,referral,referral,referral,referral,,3
False,referral,referral,paid_search,referral,referral,3
False,email,display,referral,,,3
False,referral,referral,,,,3
False,referral,social,referral,referral,,3
False,referral,referral,,,,3
False,social,display,referral,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,display,referral,display,referral,,3
False,social,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,referral,email,referral,,,3
False,email,referral,referral,,,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,display,referral,referral,,,3
False,referral,referral,referral,,,3
False,email,referral,referral,,,3
False,email,referral,referral,,,3
False,display,referral,referral,,,3
False,referral,referral,,,,3
False,social,referral,,,,3
False,referral,referral,referral,,,3
False,referral,referral,display,,,3
False,referral,display,referral,,,3
False,referral,paid_search,referral,referral,,3
False,referral,referral,,,,3
False,referral,social,referral,,,3
False,referral,referral,referral,,,3
False,referral,display,referral,,,3
False,display,referral,,,,3
False,referral,referral,referral,referral,social,3
False,referral,referral,referral,referral,referral,3
False,referral,referral,,,,3
False,referral,referral,,,,3
False,social,referral,email,referral,,3
False,referral,referral,,,,3
False,referral,referral,referral,referral,,3
False,referral,email,referral,referral,,3
False,referral,display,referral,display,referral,3
False,display,referral,referral,referral,referral,3
False,referral,referral,referral,referral,,3
False,display,social,referral,referral,,3
False,referral,referral,,,,3
False,referral,referral,referral,referral,,3
False,referral,referral,referral,referral,,3
False,referral,referral,referral,referral,social,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,email,referral,referral,display,referral,3
False,referral,,,,,3
False,display,display,referral,,,3
False,referral,referral,referral,,,3
False,referral,display,,,,3
False,referral,referral,,,,3
False,referral,display,referral,referral,referral,3
False,referral,referral,referral,referral,,3
False,display,referral,referral,,,3
False,referral,referral,email,,,3
False,referral,email,,,,3
False,referral,display,display,referral,paid_search,3
False,referral,,,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,social,referral,,,3
False,referral,referral,referral,referral,referral,3
False,referral,social,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,display,email,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,,,,3
False,social,referral,,,,3
False,referral,referral,,,,3
False,referral,social,referral,referral,referral,3
False,referral,referral,referral,referral,,3
False,referral,email,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,referral,referral,3
False,referral,referral,referral,,,3
False,email,referral,,,,3
False,display,referral,referral,,,3
False,referral,referral,email,paid_search,referral,3
False,display,referral,,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,social,referral,referral,,,3
False,referral,social,,,,3
False,referral,referral,display,referral,,3
False,referral,display,referral,,,3
False,referral,social,referral,referral,,3
False,display,display,referral,referral,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,email,referral,,,,3
False,referral,referral,,,,3
False,referral,paid_search,referral,referral,referral,3
False,referral,referral,,,,3
False,display,referral,,,,3
False,referral,referral,,,,3
False,referral,display,referral,,,3
False,referral,display,referral,referral,referral,3
False,referral,social,,,,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,paid_search,referral,referral,3
False,email,display,referral,,,3
False,referral,referral,,,,3
False,referral,display,,,,3
False,social,referral,referral,,,3
False,referral,referral,referral,,,3
False,display,social,referral,,,3
False,referral,referral,,,,3
False,email,email,referral,referral,,3
False,display,social,referral,,,3
False,display,referral,referral,,,3
False,referral,,,,,3
False,referral,social,social,referral,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,social,social,referral,,3
False,social,referral,referral,,,3
False,referral,email,referral,,,3
False,referral,social,,,,3
False,referral,referral,referral,,,3
False,display,social,referral,referral,,3
False,referral,referral,email,referral,,3
False,referral,display,referral,referral,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,referral,,,,,3
False,referral,referral,email,,,3
False,referral,referral,referral,referral,,3
False,display,referral,referral,,,3
False,referral,referral,referral,,,3
False,social,display,referral,social,referral,3
False,social,referral,,,,3
False,referral,,,,,3
False,referral,referral,referral,referral,social,3
False,paid_search,referral,,,,3
False,referral,referral,referral,referral,social,3
False,referral,referral,referral,email,referral,3
False,referral,,,,,3
False,social,referral,referral,referral,,3
False,referral,referral,referral,,,3
False,social,social,referral,,,3
False,referral,referral,paid_search,,,3
False,referral,referral,referral,display,social,3
False,referral,social,,,,3
False,referral,referral,display,referral,,3
False,referral,referral,,,,3
False,social,email,referral,referral,,3
False,referral,paid_search,referral,,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,referral,,,,,3
False,social,referral,referral,,,3
False,referral,,,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,referral,,,3
False,referral,referral,,,,3
False,display,referral,referral,display,referral,3
False,referral,referral,display,,,3
False,referral,referral,,,,3
False,referral,referral,,,,3
False,display,referral,social,referral,referral,3
False,referral,referral,,,,3
False,referral,referral,referral,,,3
False,referral,,,,,3
False,email,referral,referral,,,3
False,referral,referral,,,,3
False,display,referral,referral,referral,referral,3
False,referral,referral,,,,3
False,referral,,,,,3
False,display,social,referral,,,3
False,referral,referral,referral,referral,,3
False,referral,display,social,referral,referral,3
False,social,referral,referral,,,3
False,referral,referral,email,,,3
False,referral,referral,referral,,,3
False,display,referral,,,,3
False,referral,referral,referral,,,3
False,referral,referral,,,,3
False,referral,referral,social,referral,,3
False,referral,display,referral,referral,,3
False,referral,email,,,,3
False,referral,referral,referral,,,3
False,email,referral,referral,,,3
False,social,social,referral,,,3
False,referral,social,referral,,,3
False,referral,referral,,,,3
False,referral,referral,social,,,3
False,referral,referral,,,,3
False,referral,display,referral,referral,,3
False,referral,referral,referral,,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,referral,,,,3
False,display,referral,,,,3
False,referral,social,referral,paid_search,,3
False,referral,,,,,3
False,referral,referral,,,,3
False,referral,email,referral,referral,,3
False,referral,referral,,,,3
False,referral,,,,,3
False,display,referral,,,,3
